id,start_ip_range,end_ip_range,is_fw,is_lp,type,is_v6
3287,A83FFAC6,A83FFAC6,1,0,90,0
3288,67B3BEDA,67B3BEDA,1,0,90,0
3289,602FEC83,602FEC83,1,0,90,0
3290,AC684CCE,AC684CCE,1,0,90,0
3291,2A0104F8025114E900100242AC11001F,2A0104F8025114E900100242AC11001F,1,0,90,1
3292,0DEAD874,0DEAD874,1,0,90,0
3293,B98D86CD,B98D86CD,1,0,90,0
3294,C21F34F7,C21F34F7,1,0,90,0
3295,2249301F,2249301F,1,0,90,0
3296,D1FAF86B,D1FAF86B,1,0,90,0
3297,B9872F18,B9872F18,1,0,90,0
3298,2217D0E5,2217D0E5,1,0,90,0
3299,6CA08F9D,6CA08F9D,1,0,90,0
3300,9A26AA9E,9A26AA9E,1,0,90,0
3301,33440BD7,33440BD7,1,0,90,0
3302,67703E33,67703E33,1,0,90,0
3303,D598A145,D598A145,1,0,90,0
3304,8B3B4CE9,8B3B4CE9,1,0,90,0
3305,5B67FCD8,5B67FCD8,1,0,90,0
3306,2607F2980005104B000000000B5EA89B,2607F2980005104B000000000B5EA89B,1,0,90,1
3307,05E62B30,05E62B30,1,0,90,0
3308,28505596,28505596,1,0,90,0
3309,ACCE3ABB,ACCE3ABB,1,0,90,0
3310,52A3B06D,52A3B06D,1,0,90,0
3311,5FD9918F,5FD9918F,1,0,90,0
3312,2A024780000CB89D0000000000000001,2A024780000CB89D0000000000000001,1,0,90,1
3313,23E7264F,23E7264F,1,0,90,0
3314,9A106912,9A106912,1,0,90,0
3315,675AEA69,675AEA69,1,0,90,0
3316,592E6CBF,592E6CBF,1,0,90,0
3317,22466B08,22466B08,1,0,90,0
3318,67A6B9EE,67A6B9EE,1,0,90,0
3319,3359CDC1,3359CDC1,1,0,90,0
3320,B9E38775,B9E38775,1,0,90,0
3321,67110814,67110814,1,0,90,0
3322,20010DF1194000000000000000000051,20010DF1194000000000000000000051,1,0,90,1
3323,B009775D,B009775D,1,0,90,0
3324,68C41F18,68C41F18,1,0,90,0
3325,2607F2980005101B000000000747CFF5,2607F2980005101B000000000747CFF5,1,0,90,1
3326,CDB97B0C,CDB97B0C,1,0,90,0
3327,A7566F6B,A7566F6B,1,0,90,0
3328,2D7ED117,2D7ED117,1,0,90,0
3329,2E23FC82,2E23FC82,1,0,90,0
3330,681CC6F5,681CC6F5,1,0,90,0
3331,7904EE7A,7904EE7A,1,0,90,0
3332,67D7503E,67D7503E,1,0,90,0
3333,34BAB095,34BAB095,1,0,90,0
3334,8613B3BB,8613B3BB,1,0,90,0
3335,D598A245,D598A245,1,0,90,0
3336,B84BDFE3,B84BDFE3,1,0,90,0
3337,402AB323,402AB323,1,0,90,0
3338,D598A1F9,D598A1F9,1,0,90,0
3339,C2BBFB9B,C2BBFB9B,1,0,90,0
3340,ADD4D8CA,ADD4D8CA,1,0,90,0
3341,228A59B4,228A59B4,1,0,90,0
3342,D598BBD2,D598BBD2,1,0,90,0
3343,57655CAB,57655CAB,1,0,90,0
3344,5EAC7F27,5EAC7F27,1,0,90,0
3345,A2D669FB,A2D669FB,1,0,90,0
3346,672AF217,672AF217,1,0,90,0
3347,5DBF9CFB,5DBF9CFB,1,0,90,0
3348,D598BBE6,D598BBE6,1,0,90,0
3349,22175A2A,22175A2A,1,0,90,0
3350,5EACDA83,5EACDA83,1,0,90,0
3351,B84BDFD3,B84BDFD3,1,0,90,0
3352,B84BDDB4,B84BDDB4,1,0,90,0
3353,5EACDC0A,5EACDC0A,1,0,90,0
3354,228A867D,228A867D,1,0,90,0
3355,24054803D8E58730FFFFFFFFFFFFFFFE,24054803D8E58730FFFFFFFFFFFFFFFE,1,0,90,1
3356,594CD35F,594CD35F,1,0,90,0
3357,2A703FD6,2A703FD6,1,0,90,0
3358,310D0EBF,310D0EBF,1,0,90,0
3359,77EBFB65,77EBFB65,1,0,90,0
3360,129F340E,129F340E,1,0,90,0
3361,AABBE0F1,AABBE0F1,1,0,90,0
3362,2D9CCCD2,2D9CCCD2,1,0,90,0
3363,2A0104F8C0129F760000000000000001,2A0104F8C0129F760000000000000001,1,0,90,1
3364,D05784D3,D05784D3,1,0,90,0
3365,0D4742D4,0D4742D4,1,0,90,0
3366,AABBE0E2,AABBE0E2,1,0,90,0
3367,C7F9E62F,C7F9E62F,1,0,90,0
3368,A747D95F,A747D95F,1,0,90,0
3369,26F2D0CD,26F2D0CD,1,0,90,0
3370,44EB237C,44EB237C,1,0,90,0
3371,36F307D3,36F307D3,1,0,90,0
3372,67347384,67347384,1,0,90,0
3373,3E66949C,3E66949C,1,0,90,0
3374,C7F9DF82,C7F9DF82,1,0,90,0
3375,C125FE23,C125FE23,1,0,90,0
3376,B9CEE133,B9CEE133,1,0,90,0
3377,1FBA030A,1FBA030A,1,0,90,0
3378,04963CD2,04963CD2,1,0,90,0
3379,14E1AB59,14E1AB59,1,0,90,0
3380,14EC8FA1,14EC8FA1,1,0,90,0
3381,2578CFA4,2578CFA4,1,0,90,0
3382,95F815F2,95F815F2,1,0,90,0
3383,3F87A1A0,3F87A1A0,1,0,90,0
3384,14E1C101,14E1C101,1,0,90,0
3385,ADEFD356,ADEFD356,1,0,90,0
3386,14E1C1AB,14E1C1AB,1,0,90,0
3387,28440C1D,28440C1D,1,0,90,0
3388,14E0E231,14E0E231,1,0,90,0
3389,0497480A,0497480A,1,0,90,0
3390,14E0E23B,14E0E23B,1,0,90,0
3391,14DB32E5,14DB32E5,1,0,90,0
3392,04979A63,04979A63,1,0,90,0
3393,C0636E8B,C0636E8B,1,0,90,0
3394,68FAED29,68FAED29,1,0,90,0
3395,CEBD59FB,CEBD59FB,1,0,90,0
3396,B495E4A4,B495E4A4,1,0,90,0
3397,A099FB5E,A099FB5E,1,0,90,0
3398,68FAED7F,68FAED7F,1,0,90,0
3399,3F87A1A2,3F87A1A2,1,0,90,0
3400,5B5CFABF,5B5CFABF,1,0,90,0
3401,C0B951D5,C0B951D5,1,0,90,0
3402,14E0E1A2,14E0E1A2,1,0,90,0
3403,14E0E21C,14E0E21C,1,0,90,0
3404,14E1A8B6,14E1A8B6,1,0,90,0
3405,ADEFD354,ADEFD354,1,0,90,0
3406,68FAEED2,68FAEED2,1,0,90,0
3407,14F40148,14F40148,1,0,90,0
3408,B99C2E6A,B99C2E6A,1,0,90,0
3409,2844087D,2844087D,1,0,90,0
3410,04963CF8,04963CF8,1,0,90,0
3411,147E7074,147E7074,1,0,90,0
3412,14E133BB,14E133BB,1,0,90,0
3413,26075501300016890000000000000002,26075501300016890000000000000002,1,0,90,1
3414,14E0E1AB,14E0E1AB,1,0,90,0
3415,3F87A1B6,3F87A1B6,1,0,90,0
3416,14A36081,14A36081,1,0,90,0
3417,68FAEEB0,68FAEEB0,1,0,90,0
3418,14E0E22A,14E0E22A,1,0,90,0
3419,14E0E267,14E0E267,1,0,90,0
3420,04979C3D,04979C3D,1,0,90,0
3421,3F87A1A9,3F87A1A9,1,0,90,0
3422,68FAEEEF,68FAEEEF,1,0,90,0
3423,04963D16,04963D16,1,0,90,0
3424,14EC8F96,14EC8F96,1,0,90,0
3425,14E0E1A1,14E0E1A1,1,0,90,0
3426,3F87A1B1,3F87A1B1,1,0,90,0
3427,1FAB9B16,1FAB9B16,1,0,90,0
3428,C2A9AF5D,C2A9AF5D,1,0,90,0
3429,924667EE,924667EE,1,0,90,0
3430,14E136B6,14E136B6,1,0,90,0
3431,68FAED18,68FAED18,1,0,90,0
3432,14AC0CDB,14AC0CDB,1,0,90,0
3433,14EC8F7F,14EC8F7F,1,0,90,0
3434,04979EBF,04979EBF,1,0,90,0
3435,9A03E066,9A03E066,1,0,90,0
3436,5B5CF122,5B5CF122,1,0,90,0
3437,0390ED84,0390ED84,1,0,90,0
3438,28440C28,28440C28,1,0,90,0
3439,8AC7139E,8AC7139E,1,0,90,0
3440,04979ED2,04979ED2,1,0,90,0
3441,14E0E229,14E0E229,1,0,90,0
3442,9C922144,9C922144,1,0,90,0
3443,951C3357,951C3357,1,0,90,0
3444,2602FD3700000309CF538D28059CE5B2,2602FD3700000309CF538D28059CE5B2,1,0,90,1
3445,B96B5184,B96B5184,1,0,90,0
3446,B9A28217,B9A28217,1,0,90,0
3447,8B637B5C,8B637B5C,1,0,90,0
3448,14E0E22E,14E0E22E,1,0,90,0
3449,7C968B26,7C968B26,1,0,90,0
3450,04963CDD,04963CDD,1,0,90,0
3451,04963CCC,04963CCC,1,0,90,0
3452,04979852,04979852,1,0,90,0
3453,C1387127,C1387127,1,0,90,0
3454,ADEFD358,ADEFD358,1,0,90,0
3455,14E0E19A,14E0E19A,1,0,90,0
3456,25DD5C44,25DD5C44,1,0,90,0
3457,ACAC880C,ACAC880C,1,0,90,0
3458,23F3EFCF,23F3EFCF,1,0,90,0
3459,82D34315,82D34315,1,0,90,0
3460,2402080063EB66CA64285B0C4D621BE0,2402080063EB66CA64285B0C4D621BE0,1,0,90,1
3461,3CCDB05B,3CCDB05B,1,0,90,0
3462,401431AA,401431AA,1,0,90,0
3463,2448D6BE,2448D6BE,1,0,90,0
3464,41008FE8,41008FE8,1,0,90,0
3465,A099F8D9,A099F8D9,1,0,90,0
3466,2A75C4EA,2A75C4EA,1,0,90,0
3467,68C49B7D,68C49B7D,1,0,90,0
3468,95FF3E04,95FF3E04,1,0,90,0
3469,5B5CF538,5B5CF538,1,0,90,0
3470,A45C7D7F,A45C7D7F,1,0,90,0
3471,944817B5,944817B5,1,0,90,0
3472,B955CE2B,B955CE2B,1,0,90,0
3473,A4447FD0,A4447FD0,1,0,90,0
3474,D18D2945,D18D2945,1,0,90,0
3475,67EF69B0,67EF69B0,1,0,90,0
3476,C2A3917F,C2A3917F,1,0,90,0
3477,A747CD68,A747CD68,1,0,90,0
3478,2A001E28000334850000000000000001,2A001E28000334850000000000000001,1,0,90,1
3479,C6649954,C6649954,1,0,90,0
3480,2A0107C8FFF804F60000000000000001,2A0107C8FFF804F60000000000000001,1,0,90,1
3481,D8EE4DA7,D8EE4DA7,1,0,90,0
3482,C6623A4D,C6623A4D,1,0,90,0
3483,48A78DA6,48A78DA6,1,0,90,0
3484,55EFF757,55EFF757,1,0,90,0
3485,22491FF8,22491FF8,1,0,90,0
3486,228ACE0A,228ACE0A,1,0,90,0
3487,24054803D8D98900FFFFFFFFFFFFFFFE,24054803D8D98900FFFFFFFFFFFFFFFE,1,0,90,1
3488,39805F57,39805F57,1,0,90,0
3489,9442855B,9442855B,1,0,90,0
3490,675AE9EF,675AE9EF,1,0,90,0
3491,678B4B7C,678B4B7C,1,0,90,0
3492,6765A119,6765A119,1,0,90,0
3493,B9D68744,B9D68744,1,0,90,0
3494,9F5905D3,9F5905D3,1,0,90,0
3495,ABF8F274,ABF8F274,1,0,90,0
3496,A516D471,A516D471,1,0,90,0
3497,5B5CF499,5B5CF499,1,0,90,0
3498,3492080F,3492080F,1,0,90,0
3499,D5930A81,D5930A81,1,0,90,0
3500,5BB9D410,5BB9D410,1,0,90,0
3501,2217E374,2217E374,1,0,90,0
3502,5FA3687A,5FA3687A,1,0,90,0
3503,95FF3A17,95FF3A17,1,0,90,0
3504,D8808285,D8808285,1,0,90,0
3505,C66231AB,C66231AB,1,0,90,0
3506,88908DE0,88908DE0,1,0,90,0
3507,7222BDDA,7222BDDA,1,0,90,0
3508,68C4EE86,68C4EE86,1,0,90,0
3509,3E950017,3E950017,1,0,90,0
3510,976A295F,976A295F,1,0,90,0
3511,25C86466,25C86466,1,0,90,0
3512,2A0C5A85E10303000346DCBF569F837A,2A0C5A85E10303000346DCBF569F837A,1,0,90,1
3513,8613B38B,8613B38B,1,0,90,0
3514,D46626AC,D46626AC,1,0,90,0
3515,5B86F8F5,5B86F8F5,1,0,90,0
3516,59951216,59951216,1,0,90,0
3517,B5D6A44C,B5D6A44C,1,0,90,0
3518,44B295B8,44B295B8,1,0,90,0
3519,02385B11,02385B11,1,0,90,0
3520,2D7692F8,2D7692F8,1,0,90,0
3521,26001F1806187A00044FE1CBB27F85C3,26001F1806187A00044FE1CBB27F85C3,1,0,90,1
3522,D5885DA4,D5885DA4,1,0,90,0
3523,2A0104F8016131BA0000000000000002,2A0104F8016131BA0000000000000002,1,0,90,1
3524,9A10C0F0,9A10C0F0,1,0,90,0
3525,91EFD0B1,91EFD0B1,1,0,90,0
3526,3696DB65,3696DB65,1,0,90,0
3527,D1EC7C26,D1EC7C26,1,0,90,0
3528,2D200BC1,2D200BC1,1,0,90,0
3529,C08E07F2,C08E07F2,1,0,90,0
3530,05BD99B7,05BD99B7,1,0,90,0
3531,0387BCC3,0387BCC3,1,0,90,0
3532,B955BFB5,B955BFB5,1,0,90,0
3533,B9321928,B9321928,1,0,90,0
3534,36A34365,36A34365,1,0,90,0
3535,C83F6413,C83F6413,1,0,90,0
3536,48A72CA2,48A72CA2,1,0,90,0
3537,761B645A,761B645A,1,0,90,0
3538,6BBD0B51,6BBD0B51,1,0,90,0
3539,2A0104FF01F08CE60000000000000001,2A0104FF01F08CE60000000000000001,1,0,90,1
3540,2607F2980005102B000000000352CCE3,2607F2980005102B000000000352CCE3,1,0,90,1
3541,A45AB6B6,A45AB6B6,1,0,90,0
3542,8CD5CA36,8CD5CA36,1,0,90,0
3543,023A2FCB,023A2FCB,1,0,90,0
3544,200119F064020EE1540004FFFE989C05,200119F064020EE1540004FFFE989C05,1,0,90,1
3545,20014BA0CAFE05020000000000000001,20014BA0CAFE05020000000000000001,1,0,90,1
3546,A7566DF9,A7566DF9,1,0,90,0
3547,24077100310100000000000000000020,24077100310100000000000000000020,1,0,90,1
3548,5DB1499A,5DB1499A,1,0,90,0
3549,200141D0070024540000000000000000,200141D0070024540000000000000000,1,0,90,1
3550,2D7755A9,2D7755A9,1,0,90,0
3551,48A7BE3A,48A7BE3A,1,0,90,0
3552,BE5C985E,BE5C985E,1,0,90,0
3553,5CCD02BC,5CCD02BC,1,0,90,0
3554,D161AD35,D161AD35,1,0,90,0
3555,ACCEF36A,ACCEF36A,1,0,90,0
3556,2D8C1140,2D8C1140,1,0,90,0
3557,14C65913,14C65913,1,0,90,0
3558,59EE962B,59EE962B,1,0,90,0
3559,228AD791,228AD791,1,0,90,0
3560,C647E62B,C647E62B,1,0,90,0
3561,B8A81444,B8A81444,1,0,90,0
3562,9DF5C730,9DF5C730,1,0,90,0
3563,5EAC7874,5EAC7874,1,0,90,0
3564,34B3B960,34B3B960,1,0,90,0
3565,04BCF39A,04BCF39A,1,0,90,0
3566,8613B3C3,8613B3C3,1,0,90,0
3567,44B2914E,44B2914E,1,0,90,0
3568,2607F2980005118A000000000A46DB3B,2607F2980005118A000000000A46DB3B,1,0,90,1
3569,23C81A39,23C81A39,1,0,90,0
3570,B8A8733B,B8A8733B,1,0,90,0
3571,260300036106CA700000000000000000,260300036106CA700000000000000000,1,0,90,1
3572,A747C381,A747C381,1,0,90,0
3573,C7F9E62A,C7F9E62A,1,0,90,0
3574,2607F2980006A0770000000008458A41,2607F2980006A0770000000008458A41,1,0,90,1
3575,D4539519,D4539519,1,0,90,0
3576,45A3E177,45A3E177,1,0,90,0
3577,14EBF392,14EBF392,1,0,90,0
3578,D06DE378,D06DE378,1,0,90,0
3579,5EACDA1C,5EACDA1C,1,0,90,0
3580,B8A86F33,B8A86F33,1,0,90,0
3581,B221829B,B221829B,1,0,90,0
3582,5CCD0DF3,5CCD0DF3,1,0,90,0
3583,9442931A,9442931A,1,0,90,0
3584,6798F8C0,6798F8C0,1,0,90,0
3585,228BA78B,228BA78B,1,0,90,0
3586,A600AFA2,A600AFA2,1,0,90,0
3587,D845AC47,D845AC47,1,0,90,0
3588,55D066EF,55D066EF,1,0,90,0
3589,22CEB974,22CEB974,1,0,90,0
3590,594C3B3B,594C3B3B,1,0,90,0
3591,594CD1DE,594CD1DE,1,0,90,0
3592,C125FE13,C125FE13,1,0,90,0
3593,23E73E07,23E73E07,1,0,90,0
3594,8B3BEF7F,8B3BEF7F,1,0,90,0
3595,C7BD1B7B,C7BD1B7B,1,0,90,0
3596,23EDE4EF,23EDE4EF,1,0,90,0
3597,023BDE7F,023BDE7F,1,0,90,0
3598,AA40D4FF,AA40D4FF,1,0,90,0
3599,B84BD6A3,B84BD6A3,1,0,90,0
3600,08DB4C07,08DB4C07,1,0,90,0
3601,D598A295,D598A295,1,0,90,0
3602,2448D666,2448D666,1,0,90,0
3603,CEBD200F,CEBD200F,1,0,90,0
3604,5EAC7A1F,5EAC7A1F,1,0,90,0
3605,5EACDC08,5EACDC08,1,0,90,0
3606,B9C19DB3,B9C19DB3,1,0,90,0
3607,924667EC,924667EC,1,0,90,0
3608,425E775C,425E775C,1,0,90,0
3609,2602FD370000030984B4D762FD041E3B,2602FD370000030984B4D762FD041E3B,1,0,90,1
3610,D5CAE66B,D5CAE66B,1,0,90,0
3611,2602FD370000030908361A46A6CBEDB1,2602FD370000030908361A46A6CBEDB1,1,0,90,1
3612,AC68BD2E,AC68BD2E,1,0,90,0
3613,A996E38F,A996E38F,1,0,90,0
3614,B4F3051A,B4F3051A,1,0,90,0
3615,147FDE0C,147FDE0C,1,0,90,0
3616,14C6FE9F,14C6FE9F,1,0,90,0
3617,68FAED79,68FAED79,1,0,90,0
3618,80C7C764,80C7C764,1,0,90,0
3619,55D1B030,55D1B030,1,0,90,0
3620,A213EBB2,A213EBB2,1,0,90,0
3621,C0B952C7,C0B952C7,1,0,90,0
3622,9246A0F6,9246A0F6,1,0,90,0
3623,31336629,31336629,1,0,90,0
3624,67C050F6,67C050F6,1,0,90,0
3625,D46623D7,D46623D7,1,0,90,0
3626,C2277FA4,C2277FA4,1,0,90,0
3627,1FAB9986,1FAB9986,1,0,90,0
3628,67743492,67743492,1,0,90,0
3629,52DF0D37,52DF0D37,1,0,90,0
3630,7C968B3C,7C968B3C,1,0,90,0
3631,3EC59013,3EC59013,1,0,90,0
3632,9246A0E6,9246A0E6,1,0,90,0
3633,7663020B,7663020B,1,0,90,0
3634,14A923B2,14A923B2,1,0,90,0
3635,68FAED82,68FAED82,1,0,90,0
3636,C2A9AB23,C2A9AB23,1,0,90,0
3637,147D62AF,147D62AF,1,0,90,0
3638,5FAE40F6,5FAE40F6,1,0,90,0
3639,398113C5,398113C5,1,0,90,0
3640,68FAED85,68FAED85,1,0,90,0
3641,26001F160E533D002E96BA2355F87147,26001F160E533D002E96BA2355F87147,1,0,90,1
3642,04C24556,04C24556,1,0,90,0
3643,A996C987,A996C987,1,0,90,0
3644,A996E394,A996E394,1,0,90,0
3645,8AC713A0,8AC713A0,1,0,90,0
3646,2513CE37,2513CE37,1,0,90,0
3647,D46623CF,D46623CF,1,0,90,0
3648,14566CC1,14566CC1,1,0,90,0
3649,1FAB9B64,1FAB9B64,1,0,90,0
3650,D98AD566,D98AD566,1,0,90,0
3651,14E1A8D3,14E1A8D3,1,0,90,0
3652,5FAE40FC,5FAE40FC,1,0,90,0
3653,2578CF96,2578CF96,1,0,90,0
3654,2602FD370000030939F537FC79270B4C,2602FD370000030939F537FC79270B4C,1,0,90,1
3655,67D614BC,67D614BC,1,0,90,0
3656,1447902C,1447902C,1,0,90,0
3657,9246B266,9246B266,1,0,90,0
3658,68FAED71,68FAED71,1,0,90,0
3659,ACE9C031,ACE9C031,1,0,90,0
3660,5B5CF3D4,5B5CF3D4,1,0,90,0
3661,3ED2502B,3ED2502B,1,0,90,0
3662,3D5278AF,3D5278AF,1,0,90,0
3663,04C703CB,04C703CB,1,0,90,0
3664,AABBFA25,AABBFA25,1,0,90,0
3665,6C3DF5B1,6C3DF5B1,1,0,90,0
3666,73927B14,73927B14,1,0,90,0
3667,34B3BCCE,34B3BCCE,1,0,90,0
3668,2607F2980005118A000000000697DBAD,2607F2980005118A000000000697DBAD,1,0,90,1
3669,2A0247800014A0580000000000000001,2A0247800014A0580000000000000001,1,0,90,1
3670,8FC67F87,8FC67F87,1,0,90,0
3671,24054803D8D98720FFFFFFFFFFFFFFFE,24054803D8D98720FFFFFFFFFFFFFFFE,1,0,90,1
3672,240630C000000165D4EC68FFFE4E379D,240630C000000165D4EC68FFFE4E379D,1,0,90,1
3673,9022A18E,9022A18E,1,0,90,0
3674,2BCC5566,2BCC5566,1,0,90,0
3675,9ACC3917,9ACC3917,1,0,90,0
3676,2602FF1600010000000103EB00000001,2602FF1600010000000103EB00000001,1,0,90,1
3677,3D0EEA1F,3D0EEA1F,1,0,90,0
3678,2A75C4BE,2A75C4BE,1,0,90,0
3679,2E1CCD79,2E1CCD79,1,0,90,0
3680,22949F10,22949F10,1,0,90,0
3681,D071ECB8,D071ECB8,1,0,90,0
3682,5BCB6EE3,5BCB6EE3,1,0,90,0
3683,23C4AEC2,23C4AEC2,1,0,90,0
3684,2F74108A,2F74108A,1,0,90,0
3685,2607F2980005105B000000000EA4A7A9,2607F2980005105B000000000EA4A7A9,1,0,90,1
3686,44B29300,44B29300,1,0,90,0
3687,05BDA647,05BDA647,1,0,90,0
3688,14D357A3,14D357A3,1,0,90,0
3689,C662309F,C662309F,1,0,90,0
3690,614ACCD2,614ACCD2,1,0,90,0
3691,2D4DFB9F,2D4DFB9F,1,0,90,0
3692,B29F2537,B29F2537,1,0,90,0
3693,5C3560A5,5C3560A5,1,0,90,0
3694,976A205D,976A205D,1,0,90,0
3695,12CF7280,12CF7280,1,0,90,0
3696,3D8C2DB3,3D8C2DB3,1,0,90,0
3697,B988CEEA,B988CEEA,1,0,90,0
3698,23ED92F9,23ED92F9,1,0,90,0
3699,26001F1856CBA700ECFC074B8A4A9030,26001F1856CBA700ECFC074B8A4A9030,1,0,90,1
3700,B91E2012,B91E2012,1,0,90,0
3701,406F7FEB,406F7FEB,1,0,90,0
3702,68E1DC6A,68E1DC6A,1,0,90,0
3703,551FE646,551FE646,1,0,90,0
3704,C7F9E602,C7F9E602,1,0,90,0
3705,2400890400000000F03C93FFFE1D6A59,2400890400000000F03C93FFFE1D6A59,1,0,90,1
3706,711E95D0,711E95D0,1,0,90,0
3707,C221BFEC,C221BFEC,1,0,90,0
3708,67B0981C,67B0981C,1,0,90,0
3709,43E3AC58,43E3AC58,1,0,90,0
3710,679AB156,679AB156,1,0,90,0
3711,4A3254D5,4A3254D5,1,0,90,0
3712,44B29DAF,44B29DAF,1,0,90,0
3713,22501383,22501383,1,0,90,0
3714,200141D0030630570000000000000000,200141D0030630570000000000000000,1,0,90,1
3715,68FE5AC3,68FE5AC3,1,0,90,0
3716,12CC5DF6,12CC5DF6,1,0,90,0
3717,67BD5882,67BD5882,1,0,90,0
3718,034F726B,034F726B,1,0,90,0
3719,5CCCF91A,5CCCF91A,1,0,90,0
3720,031CDBA2,031CDBA2,1,0,90,0
3721,26001F1601C50700EB4E1C0037028BC6,26001F1601C50700EB4E1C0037028BC6,1,0,90,1
3722,9448D0C1,9448D0C1,1,0,90,0
3723,48A7FEEE,48A7FEEE,1,0,90,0
3724,95FF3E06,95FF3E06,1,0,90,0
3725,0D71A6BC,0D71A6BC,1,0,90,0
3726,2EF2F094,2EF2F094,1,0,90,0
3727,57ECD1EC,57ECD1EC,1,0,90,0
3728,3627327B,3627327B,1,0,90,0
3729,B9DC64F6,B9DC64F6,1,0,90,0
3730,6BA1BBB2,6BA1BBB2,1,0,90,0
3731,2A05D01402C95900731FD25F7C781C01,2A05D01402C95900731FD25F7C781C01,1,0,90,1
3732,AC682A8F,AC682A8F,1,0,90,0
3733,2D8B0B75,2D8B0B75,1,0,90,0
3734,ADC9B42B,ADC9B42B,1,0,90,0
3735,681CC6F7,681CC6F7,1,0,90,0
3736,8B3BE469,8B3BE469,1,0,90,0
3737,C7F9E625,C7F9E625,1,0,90,0
3738,23DDFCEC,23DDFCEC,1,0,90,0
3739,B165905F,B165905F,1,0,90,0
3740,AC6259AC,AC6259AC,1,0,90,0
3741,2448D90E,2448D90E,1,0,90,0
3742,68C187F3,68C187F3,1,0,90,0
3743,C5CDD1DA,C5CDD1DA,1,0,90,0
3744,284D0CFF,284D0CFF,1,0,90,0
3745,6BBD087A,6BBD087A,1,0,90,0
3746,2E4D51A5,2E4D51A5,1,0,90,0
3747,1788F050,1788F050,1,0,90,0
3748,23C90997,23C90997,1,0,90,0
3749,A32CC639,A32CC639,1,0,90,0
3750,2607F2980006A0440000000002C14D72,2607F2980006A0440000000002C14D72,1,0,90,1
3751,323E9520,323E9520,1,0,90,0
3752,B8A86B75,B8A86B75,1,0,90,0
3753,D06DC9AA,D06DC9AA,1,0,90,0
3754,5CCD0D86,5CCD0D86,1,0,90,0
3755,0EE1CD04,0EE1CD04,1,0,90,0
3756,44B2E2D6,44B2E2D6,1,0,90,0
3757,44B29B53,44B29B53,1,0,90,0
3758,D06D29EB,D06D29EB,1,0,90,0
3759,7DD4C06F,7DD4C06F,1,0,90,0
3760,D06D1FB2,D06D1FB2,1,0,90,0
3761,2607F2980006A014000000000769C3F7,2607F2980006A014000000000769C3F7,1,0,90,1
3762,23EFE7C2,23EFE7C2,1,0,90,0
3763,330F51EE,330F51EE,1,0,90,0
3764,335BFD20,335BFD20,1,0,90,0
3765,D598BA18,D598BA18,1,0,90,0
3766,45A3B019,45A3B019,1,0,90,0
3767,A516D1F7,A516D1F7,1,0,90,0
3768,D071BA0A,D071BA0A,1,0,90,0
3769,20010BC81600A8100000000000000001,20010BC81600A8100000000000000001,1,0,90,1
3770,5EAC7A5F,5EAC7A5F,1,0,90,0
3771,67E75B3B,67E75B3B,1,0,90,0
3772,B84BDD3B,B84BDD3B,1,0,90,0
3773,D598A1F4,D598A1F4,1,0,90,0
3774,C6F49095,C6F49095,1,0,90,0
3775,44B296AC,44B296AC,1,0,90,0
3776,200141D008002DC9000000000A404BA0,200141D008002DC9000000000A404BA0,1,0,90,1
3777,B9DC64FA,B9DC64FA,1,0,90,0
3778,14D5FC79,14D5FC79,1,0,90,0
3779,25BB5BAA,25BB5BAA,1,0,90,0
3780,45C596EA,45C596EA,1,0,90,0
3781,2607F2980005103B000000000C3A2CC3,2607F2980005103B000000000C3A2CC3,1,0,90,1
3782,0565A9F8,0565A9F8,1,0,90,0
3783,B9519DDC,B9519DDC,1,0,90,0
3784,6730C207,6730C207,1,0,90,0
3785,23B9765A,23B9765A,1,0,90,0
3786,AF88F861,AF88F861,1,0,90,0
3787,1FB67544,1FB67544,1,0,90,0
3788,9DE6DAE7,9DE6DAE7,1,0,90,0
3789,44B291C9,44B291C9,1,0,90,0
3790,48A74432,48A74432,1,0,90,0
3791,2607F2980005118A000000000F089989,2607F2980005118A000000000F089989,1,0,90,1
3792,26001F130AE1AC0057335697BDDEAD39,26001F130AE1AC0057335697BDDEAD39,1,0,90,1
3793,36ABD56B,36ABD56B,1,0,90,0
3794,68813043,68813043,1,0,90,0
3795,59BB5607,59BB5607,1,0,90,0
3796,44B2944D,44B2944D,1,0,90,0
3797,C647E329,C647E329,1,0,90,0
3798,C01E593B,C01E593B,1,0,90,0
3799,80C75146,80C75146,1,0,90,0
3800,5EAC7BE2,5EAC7BE2,1,0,90,0
3801,44B29429,44B29429,1,0,90,0
3802,3EABB1AF,3EABB1AF,1,0,90,0
3803,D06D3355,D06D3355,1,0,90,0
3804,8B3B17D1,8B3B17D1,1,0,90,0
3805,D4591978,D4591978,1,0,90,0
3806,ADC9B535,ADC9B535,1,0,90,0
3807,5EAC7EC3,5EAC7EC3,1,0,90,0
3808,22DB4FA4,22DB4FA4,1,0,90,0
3809,ADD4E77A,ADD4E77A,1,0,90,0
3810,C7F9E60C,C7F9E60C,1,0,90,0
3811,D598A1B5,D598A1B5,1,0,90,0
3812,C1943D6E,C1943D6E,1,0,90,0
3813,2578845B,2578845B,1,0,90,0
3814,B9C874CB,B9C874CB,1,0,90,0
3815,D598A119,D598A119,1,0,90,0
3816,5EAC79C6,5EAC79C6,1,0,90,0
